gene_name,gene_ensembl_ID,iso_ensembl_ID
RSPH4A,ENSCAFG00000000897.5,ENSCAFT00000001393.5
NRL,ENSCAFG00000011844.3,ENSCAFT00000018809.3
TYSND1,ENSCAFG00000014026.4,ENSCAFT00000022270.3
FAM181B,ENSCAFG00000028722.1,ENSCAFT00000045653.1
ENSCAFG00000007543-a-3,ENSCAFG00000007543.3,ENSCAFT00000012068.3
ZBTB20,ENSCAFG00000010823.3,ENSCAFT00000017209.3
CNPY1,ENSCAFG00000005084.4,ENSCAFT00000008175.4
ENSCAFG00000031744-a-1,ENSCAFG00000031744.1,ENSCAFT00000044915.1
ENSCAFG00000031583-a-1,ENSCAFG00000031583.1,ENSCAFT00000043698.1
ENSCAFG00000031023-a-1,ENSCAFG00000031023.1,ENSCAFT00000047466.1
SSH3,ENSCAFG00000011655.3,ENSCAFT00000018508.3
RCVRN,ENSCAFG00000017451.2,ENSCAFT00000027651.2
KRT25,ENSCAFG00000023806.3,ENSCAFT00000036818.2
ENSCAFG00000029851-a-2,ENSCAFG00000029851.2,ENSCAFT00000048765.1
ALOX12B,ENSCAFG00000023464.2,ENSCAFT00000026827.3
CYB5R4,ENSCAFG00000002967.3,ENSCAFT00000004764.3
ENSCAFG00000012647-a-3,ENSCAFG00000012647.3,ENSCAFT00000020086.3
C14orf28,ENSCAFG00000013976.4,ENSCAFT00000044568.1
ENSCAFG00000009734-a-3,ENSCAFG00000009734.3,ENSCAFT00000015449.3
PEX5L,ENSCAFG00000011494.4,ENSCAFT00000018246.2
TRPC1,ENSCAFG00000007935.4,ENSCAFT00000012688.4
AK2,ENSCAFG00000010390.3,ENSCAFT00000016515.3
TACR1,ENSCAFG00000008184.3,ENSCAFT00000013011.3
GDPGP1,ENSCAFG00000023738.2,ENSCAFT00000036687.2
MEF2D,ENSCAFG00000016806.4,ENSCAFT00000026608.3
TTLL13P,ENSCAFG00000012035.3,ENSCAFT00000019112.3
ENSCAFG00000024517-a-3,ENSCAFG00000024517.3,ENSCAFT00000027216.3
ENSCAFG00000004573-a-3,ENSCAFG00000004573.3,ENSCAFT00000007374.3
TBX2,ENSCAFG00000017745.4,ENSCAFT00000028142.3
RTN4RL2,ENSCAFG00000030969.1,ENSCAFT00000043306.1
ENSCAFG00000028987-a-1,ENSCAFG00000028987.1,ENSCAFT00000043634.1
ENSCAFG00000004021-a-4,ENSCAFG00000004021.4,ENSCAFT00000006452.3
ENSCAFG00000030824-a-1,ENSCAFG00000030824.1,ENSCAFT00000038723.2
SRMS,ENSCAFG00000012942.2,ENSCAFT00000020551.2
ZNF202,ENSCAFG00000011509.3,ENSCAFT00000018275.3
ENSCAFG00000032541-a-1,ENSCAFG00000032541.1,ENSCAFT00000042806.1
DOCK8,ENSCAFG00000001957.3,ENSCAFT00000003108.3
ENSCAFG00000025545-a-2,ENSCAFG00000025545.2,ENSCAFT00000039775.2
SOX9,ENSCAFG00000004374.4,ENSCAFT00000007033.4
PLA2G7,ENSCAFG00000002037.4,ENSCAFT00000003227.1
ENSCAFG00000023355-a-2,ENSCAFG00000023355.2,ENSCAFT00000035869.2
CPB1,ENSCAFG00000008226.3,ENSCAFT00000013066.3
ENSCAFG00000032179-a-1,ENSCAFG00000032179.1,ENSCAFT00000039905.2
ENSCAFG00000030021-a-1,ENSCAFG00000030021.1,ENSCAFT00000044756.1
ZFAT,ENSCAFG00000001159.4,ENSCAFT00000001794.2
LUC7L2,ENSCAFG00000004069.4,ENSCAFT00000006524.3
CDC37,ENSCAFG00000017800.3,ENSCAFT00000028239.3
C1S,ENSCAFG00000014346.3,ENSCAFT00000022823.3
TMEM204,ENSCAFG00000019547.2,ENSCAFT00000031073.2
MRPL44,ENSCAFG00000016214.3,ENSCAFT00000025718.3
SVIP,ENSCAFG00000032736.1,ENSCAFT00000044243.1
ENSCAFG00000031009-a-1,ENSCAFG00000031009.1,ENSCAFT00000049118.1
ENSCAFG00000029674-a-1,ENSCAFG00000029674.1,ENSCAFT00000047681.1
RBM33,ENSCAFG00000005086.4,ENSCAFT00000049383.1
DYNC1I1,ENSCAFG00000002143.3,ENSCAFT00000003385.3
CCDC179,ENSCAFG00000032293.1,ENSCAFT00000044009.1
FMNL3,ENSCAFG00000008465.5,ENSCAFT00000045951.1
TELO2,ENSCAFG00000019549.4,ENSCAFT00000044376.1
ENSCAFG00000024756-a-2,ENSCAFG00000024756.2,ENSCAFT00000038232.2
TXNDC9,ENSCAFG00000002287.4,ENSCAFT00000003588.3
TECR,ENSCAFG00000016276.3,ENSCAFT00000025814.3
ADAM10,ENSCAFG00000016568.3,ENSCAFT00000026245.3
TRDMT1,ENSCAFG00000004545.3,ENSCAFT00000007328.3
ENSCAFG00000011915-a-3,ENSCAFG00000011915.3,ENSCAFT00000018924.3
ENSCAFG00000029081-a-1,ENSCAFG00000029081.1,ENSCAFT00000043146.1
AKAP2,ENSCAFG00000002894.5,ENSCAFT00000004646.4
ENSCAFG00000019519-a-3,ENSCAFG00000019519.3,ENSCAFT00000031025.3
CARD11,ENSCAFG00000016284.3,ENSCAFT00000025840.3
GCSAML,ENSCAFG00000031967.1,ENSCAFT00000049834.1
C1orf53,ENSCAFG00000032715.1,ENSCAFT00000048039.1
ENSCAFG00000024961-a-1,ENSCAFG00000024961.1,ENSCAFT00000038616.1
ZC4H2,ENSCAFG00000016559.3,ENSCAFT00000026225.3
ENSCAFG00000031281-a-1,ENSCAFG00000031281.1,ENSCAFT00000045474.1
ZUFSP,ENSCAFG00000000901.3,ENSCAFT00000001397.3
CLN6,ENSCAFG00000017473.3,ENSCAFT00000027690.3
ARL6IP5,ENSCAFG00000006541.3,ENSCAFT00000010553.3
DEUP1,ENSCAFG00000004239.4,ENSCAFT00000006803.3
PHF11,ENSCAFG00000004351.3,ENSCAFT00000037045.1
SEC24A,ENSCAFG00000001034.4,ENSCAFT00000001591.3
ACHE,ENSCAFG00000014054.3,ENSCAFT00000022306.3
BCAS3,ENSCAFG00000017748.4,ENSCAFT00000037958.2
ENSCAFG00000031503-a-1,ENSCAFG00000031503.1,ENSCAFT00000043412.1
PHLDB2,ENSCAFG00000010394.3,ENSCAFT00000016519.3
DAB1,ENSCAFG00000018929.4,ENSCAFT00000030052.3
BAIAP2L2,ENSCAFG00000001427.4,ENSCAFT00000002222.4
ENSCAFG00000014806-a-3,ENSCAFG00000014806.3,ENSCAFT00000023498.3
CDC42EP1,ENSCAFG00000001501.3,ENSCAFT00000047779.1
LRPAP1,ENSCAFG00000014607.3,ENSCAFT00000023207.3
NTF3,ENSCAFG00000015278.4,ENSCAFT00000024266.4
SQLE,ENSCAFG00000001056.3,ENSCAFT00000038326.2
FAM217A,ENSCAFG00000009392.3,ENSCAFT00000014936.3
FHL1,ENSCAFG00000018932.3,ENSCAFT00000030055.3
ENSCAFG00000031544-a-1,ENSCAFG00000031544.1,ENSCAFT00000046431.1
NAB2,ENSCAFG00000000160.3,ENSCAFT00000000260.3
OCLN,ENSCAFG00000007805.4,ENSCAFT00000046929.1
IL7R,ENSCAFG00000018752.3,ENSCAFT00000029766.3
PLAC8,ENSCAFG00000030068.1,ENSCAFT00000046700.1
ENSCAFG00000006927-a-3,ENSCAFG00000006927.3,ENSCAFT00000011115.3
THOC2,ENSCAFG00000018574.5,ENSCAFT00000029489.4
SNX25,ENSCAFG00000007582.3,ENSCAFT00000038740.2
PPIH,ENSCAFG00000002544.2,ENSCAFT00000004012.2
GET4,ENSCAFG00000011309.3,ENSCAFT00000017986.3
TMEM109,ENSCAFG00000031096.1,ENSCAFT00000046717.1
CRYBB2,ENSCAFG00000023827.2,ENSCAFT00000018382.3
ENSCAFG00000031895-a-1,ENSCAFG00000031895.1,ENSCAFT00000032109.2
ENSCAFG00000028795-a-1,ENSCAFG00000028795.1,ENSCAFT00000045405.1
ENSCAFG00000031356-a-1,ENSCAFG00000031356.1,ENSCAFT00000048162.1
SLC43A3,ENSCAFG00000007878.3,ENSCAFT00000012585.2
CPLX3,ENSCAFG00000017956.2,ENSCAFT00000028507.2
SETDB2,ENSCAFG00000004341.4,ENSCAFT00000006968.3
ENSCAFG00000028677-a-1,ENSCAFG00000028677.1,ENSCAFT00000045369.1
ULK3,ENSCAFG00000017957.3,ENSCAFT00000028511.3
HIRA,ENSCAFG00000014619.4,ENSCAFT00000023274.3
ENSCAFG00000029632-a-1,ENSCAFG00000029632.1,ENSCAFT00000039750.2
ENSCAFG00000003964-a-3,ENSCAFG00000003964.3,ENSCAFT00000006367.3
ENSCAFG00000029958-a-1,ENSCAFG00000029958.1,ENSCAFT00000047729.1
ENSCAFG00000028778-a-1,ENSCAFG00000028778.1,ENSCAFT00000044927.1
ENSCAFG00000024192-a-2,ENSCAFG00000024192.2,ENSCAFT00000022264.3
ENSCAFG00000019266-a-3,ENSCAFG00000019266.3,ENSCAFT00000030585.3
ENSCAFG00000002448-a-3,ENSCAFG00000002448.3,ENSCAFT00000003863.3
GALNT13,ENSCAFG00000009140.4,ENSCAFT00000014579.3
SLC10A4,ENSCAFG00000001964.3,ENSCAFT00000003107.3
EPN3,ENSCAFG00000017080.3,ENSCAFT00000027046.3
CPVL,ENSCAFG00000003017.4,ENSCAFT00000004848.3
SLC3A2,ENSCAFG00000015495.3,ENSCAFT00000024598.3
LYG1,ENSCAFG00000002291.3,ENSCAFT00000003592.2
AMHR2,ENSCAFG00000006934.3,ENSCAFT00000011129.3
ADM2,ENSCAFG00000000609.3,ENSCAFT00000000933.3
SLC9A1,ENSCAFG00000012207.3,ENSCAFT00000019381.3
ENSCAFG00000030929-a-1,ENSCAFG00000030929.1,ENSCAFT00000045683.1
PSMD4,ENSCAFG00000012565.3,ENSCAFT00000019980.3
DCBLD2,ENSCAFG00000009214.3,ENSCAFT00000014656.3
GOLPH3,ENSCAFG00000018917.3,ENSCAFT00000030028.3
ENSCAFG00000009172-a-3,ENSCAFG00000009172.3,ENSCAFT00000014588.3
RSL24D1,ENSCAFG00000015904.3,ENSCAFT00000025213.3
ENSCAFG00000010945-a-4,ENSCAFG00000010945.4,ENSCAFT00000047468.1
TFAP4,ENSCAFG00000019231.4,ENSCAFT00000030518.3
ZMAT2,ENSCAFG00000005907.2,ENSCAFT00000009526.2
SWAP70,ENSCAFG00000007424.3,ENSCAFT00000011904.3
ENSCAFG00000017695-a-4,ENSCAFG00000017695.4,ENSCAFT00000028069.4
ENSCAFG00000019588-a-3,ENSCAFG00000019588.3,ENSCAFT00000031136.3
PMP2,ENSCAFG00000008463.4,ENSCAFT00000046055.1
EMP1,ENSCAFG00000031033.1,ENSCAFT00000043101.1
RUSC1,ENSCAFG00000016954.4,ENSCAFT00000026835.4
SNX3,ENSCAFG00000003772.3,ENSCAFT00000006070.3
ENSCAFG00000024955-a-2,ENSCAFG00000024955.2,ENSCAFT00000038591.2
CCNL2,ENSCAFG00000019264.3,ENSCAFT00000036293.2
PDE7B,ENSCAFG00000000239.3,ENSCAFT00000000378.3
GALNT17,ENSCAFG00000011150.3,ENSCAFT00000017769.3
ENSCAFG00000032661-a-2,ENSCAFG00000032661.2,ENSCAFT00000044608.1
ENSCAFG00000011342-a-2,ENSCAFG00000011342.2,ENSCAFT00000046697.1
KCNA5,ENSCAFG00000015281.3,ENSCAFT00000024273.3
ENSCAFG00000031839-a-1,ENSCAFG00000031839.1,ENSCAFT00000045336.1
LUZP2,ENSCAFG00000010135.3,ENSCAFT00000016095.3
DUSP7,ENSCAFG00000032027.1,ENSCAFT00000049410.1
ENSCAFG00000024451-a-2,ENSCAFG00000024451.2,ENSCAFT00000037754.2
SCN3B,ENSCAFG00000011538.3,ENSCAFT00000018312.3
ENSCAFG00000031003-a-2,ENSCAFG00000031003.2,ENSCAFT00000022913.4
GALNT8,ENSCAFG00000015310.2,ENSCAFT00000024311.2
RGS5,ENSCAFG00000013250.3,ENSCAFT00000021019.3
GAB3,ENSCAFG00000019613.4,ENSCAFT00000031176.3
C9orf152,ENSCAFG00000029601.1,ENSCAFT00000045607.1
ENSCAFG00000025332-a-2,ENSCAFG00000025332.2,ENSCAFT00000018039.3
OR6C76,ENSCAFG00000014669.2,ENSCAFT00000023301.2
ENSCAFG00000029686-a-2,ENSCAFG00000029686.2,ENSCAFT00000045009.1
DUSP6,ENSCAFG00000006100.3,ENSCAFT00000009874.3
TNS2,ENSCAFG00000007105.3,ENSCAFT00000011380.3
INPPL1,ENSCAFG00000005743.3,ENSCAFT00000009283.3
ENSCAFG00000001457-a-4,ENSCAFG00000001457.4,ENSCAFT00000048541.1
KLHL28,ENSCAFG00000013977.4,ENSCAFT00000036681.2
CIB2,ENSCAFG00000031428.1,ENSCAFT00000048660.1
ERRFI1,ENSCAFG00000019676.3,ENSCAFT00000031285.2
EXOC5,ENSCAFG00000015237.3,ENSCAFT00000024187.3
TXNDC8,ENSCAFG00000032363.1,ENSCAFT00000049376.1
CACNA1G,ENSCAFG00000017120.5,ENSCAFT00000048999.1
KCNJ3,ENSCAFG00000009183.3,ENSCAFT00000014603.3
SLC45A1,ENSCAFG00000019681.3,ENSCAFT00000031294.3
GAS7,ENSCAFG00000017455.3,ENSCAFT00000027655.3
GJE1,ENSCAFG00000030263.1,ENSCAFT00000046844.1
FNDC11,ENSCAFG00000032079.1,ENSCAFT00000047074.1
ANKRD28,ENSCAFG00000005916.4,ENSCAFT00000042814.1
ENSCAFG00000023022-a-3,ENSCAFG00000023022.3,ENSCAFT00000030044.3
HAUS8,ENSCAFG00000015551.3,ENSCAFT00000024647.3
YES1,ENSCAFG00000018362.3,ENSCAFT00000029169.3
SAP25,ENSCAFG00000014343.4,ENSCAFT00000022780.4
SETBP1,ENSCAFG00000017676.4,ENSCAFT00000028030.3
STARD6,ENSCAFG00000000149.3,ENSCAFT00000000239.3
CENPJ,ENSCAFG00000007391.3,ENSCAFT00000011844.3
SINHCAF,ENSCAFG00000010685.3,ENSCAFT00000016988.3
CD1A6,ENSCAFG00000023677.2,ENSCAFT00000018159.3
ARL1,ENSCAFG00000006992.3,ENSCAFT00000011221.3
DSC3,ENSCAFG00000018089.3,ENSCAFT00000028743.3
ENSCAFG00000024389-a-2,ENSCAFG00000024389.2,ENSCAFT00000037668.2
ENSCAFG00000004578-a-3,ENSCAFG00000004578.3,ENSCAFT00000045068.1
NR4A2,ENSCAFG00000009209.4,ENSCAFT00000014654.3
ENSCAFG00000029344-a-1,ENSCAFG00000029344.1,ENSCAFT00000038739.2
DPY19L2,ENSCAFG00000003176.4,ENSCAFT00000045311.1
ENSCAFG00000023509-a-3,ENSCAFG00000023509.3,ENSCAFT00000048994.1
KRT24,ENSCAFG00000016017.3,ENSCAFT00000025407.3
CDCA5,ENSCAFG00000013980.4,ENSCAFT00000004178.3
CHST11,ENSCAFG00000032127.1,ENSCAFT00000049517.1
ENSCAFG00000024002-a-1,ENSCAFG00000024002.1,ENSCAFT00000037180.1
VIT,ENSCAFG00000005925.4,ENSCAFT00000009573.3
RERE,ENSCAFG00000019688.3,ENSCAFT00000031303.3
RPGRIP1,ENSCAFG00000005511.4,ENSCAFT00000048307.1
ENSCAFG00000008186-a-3,ENSCAFG00000008186.3,ENSCAFT00000013014.3
ENSCAFG00000029466-a-1,ENSCAFG00000029466.1,ENSCAFT00000047526.1
PAX5,ENSCAFG00000002357.4,ENSCAFT00000048498.1
MAOB,ENSCAFG00000014451.3,ENSCAFT00000022963.3
LYG2,ENSCAFG00000023912.2,ENSCAFT00000003594.3
YAF2,ENSCAFG00000009789.5,ENSCAFT00000015539.4
ENSCAFG00000023527-a-1,ENSCAFG00000023527.1,ENSCAFT00000036193.1
HELZ2,ENSCAFG00000012968.3,ENSCAFT00000020582.3
DDX1,ENSCAFG00000003686.3,ENSCAFT00000005957.3
VTA1,ENSCAFG00000000295.3,ENSCAFT00000000455.3
RGS20,ENSCAFG00000006955.3,ENSCAFT00000011166.3
PRRX1,ENSCAFG00000015002.4,ENSCAFT00000023797.3
FRYL,ENSCAFG00000001972.4,ENSCAFT00000003138.3
PCK2,ENSCAFG00000011868.3,ENSCAFT00000018871.3
PRPF19,ENSCAFG00000016438.3,ENSCAFT00000026060.3
FCER1G,ENSCAFG00000012878.2,ENSCAFT00000044753.1
GPD2,ENSCAFG00000009231.4,ENSCAFT00000014685.3
NAF1,ENSCAFG00000029679.1,ENSCAFT00000046594.1
TRIM66,ENSCAFG00000006919.4,ENSCAFT00000011106.4
TFRC,ENSCAFG00000012941.3,ENSCAFT00000020544.3
TTC14,ENSCAFG00000011520.4,ENSCAFT00000018293.3
FAM129A,ENSCAFG00000013490.4,ENSCAFT00000021393.3
A1BG,ENSCAFG00000002367.3,ENSCAFT00000036110.2
KIAA1683,ENSCAFG00000014907.3,ENSCAFT00000023659.3
ENSCAFG00000014496-a-3,ENSCAFG00000014496.3,ENSCAFT00000023038.3
FCER2,ENSCAFG00000030055.1,ENSCAFT00000045285.1
BUD13,ENSCAFG00000013400.5,ENSCAFT00000021269.4
MED8,ENSCAFG00000005237.3,ENSCAFT00000008450.2
KANSL3,ENSCAFG00000002425.4,ENSCAFT00000003822.3
SBF1,ENSCAFG00000000612.3,ENSCAFT00000000948.3
HEMGN,ENSCAFG00000002461.4,ENSCAFT00000003877.3
FAM46B,ENSCAFG00000028558.1,ENSCAFT00000043794.1
KLF6,ENSCAFG00000005354.3,ENSCAFT00000008619.3
RANBP3,ENSCAFG00000018739.4,ENSCAFT00000029754.3
TMEM154,ENSCAFG00000008164.3,ENSCAFT00000036176.2
ENSCAFG00000032299-a-1,ENSCAFG00000032299.1,ENSCAFT00000043109.1
KDF1,ENSCAFG00000012214.3,ENSCAFT00000019397.3
CAB39L,ENSCAFG00000004408.3,ENSCAFT00000007107.3
C4BPB,ENSCAFG00000025093.3,ENSCAFT00000038875.2
PPP1R2,ENSCAFG00000032648.1,ENSCAFT00000047367.1
ENSCAFG00000029361-a-1,ENSCAFG00000029361.1,ENSCAFT00000047856.1
POLI,ENSCAFG00000000150.3,ENSCAFT00000000242.3
SYT4,ENSCAFG00000017681.3,ENSCAFT00000028049.3
CLCN7,ENSCAFG00000019565.3,ENSCAFT00000031114.3
PGC,ENSCAFG00000001602.3,ENSCAFT00000002513.3
CSTA,ENSCAFG00000011877.3,ENSCAFT00000018866.3
NSMCE1,ENSCAFG00000017462.3,ENSCAFT00000027675.3
SLC16A6,ENSCAFG00000011086.3,ENSCAFT00000017643.3
NUDC,ENSCAFG00000012229.3,ENSCAFT00000019458.3
CDKN2C,ENSCAFG00000028905.1,ENSCAFT00000049792.1
ENSCAFG00000032568-a-1,ENSCAFG00000032568.1,ENSCAFT00000044928.1
USP45,ENSCAFG00000003498.4,ENSCAFT00000005638.3
SETD6,ENSCAFG00000008461.3,ENSCAFT00000013427.3
TRMT10A,ENSCAFG00000010535.3,ENSCAFT00000016732.3
ECI2,ENSCAFG00000009409.4,ENSCAFT00000014975.3
TEX35,ENSCAFG00000014010.3,ENSCAFT00000037891.2
GALNT5,ENSCAFG00000009254.3,ENSCAFT00000014698.3
ZC3H12B,ENSCAFG00000031307.1,ENSCAFT00000049655.1
BEND4,ENSCAFG00000001802.3,ENSCAFT00000002832.3
ENSCAFG00000004704-a-1,ENSCAFG00000004704.1,ENSCAFT00000007576.1
POU4F3,ENSCAFG00000006473.2,ENSCAFT00000010452.2
CAPRIN2,ENSCAFG00000010713.3,ENSCAFT00000017060.3
CSMD1,ENSCAFG00000008686.4,ENSCAFT00000013885.3
IL18RAP,ENSCAFG00000002134.3,ENSCAFT00000003362.3
TLE1,ENSCAFG00000001462.3,ENSCAFT00000002282.3
CATSPERB,ENSCAFG00000010820.3,ENSCAFT00000017205.3
SLC12A8,ENSCAFG00000012555.3,ENSCAFT00000019938.3
ERMN,ENSCAFG00000031120.1,ENSCAFT00000045943.1
TCERG1,ENSCAFG00000006500.4,ENSCAFT00000010506.3
GLI2,ENSCAFG00000004821.4,ENSCAFT00000007784.4
ENSCAFG00000005772-a-2,ENSCAFG00000005772.2,ENSCAFT00000009302.2
DHRS7B,ENSCAFG00000018525.3,ENSCAFT00000029411.3
NFAM1,ENSCAFG00000000975.4,ENSCAFT00000001505.3
PDE6B,ENSCAFG00000016782.3,ENSCAFT00000026577.3
CYTIP,ENSCAFG00000009258.2,ENSCAFT00000014714.2
ENSCAFG00000013304-a-3,ENSCAFG00000013304.3,ENSCAFT00000021114.3
TXNRD1,ENSCAFG00000001944.3,ENSCAFT00000003079.3
PPM1D,ENSCAFG00000017757.3,ENSCAFT00000028162.3
TM4SF1,ENSCAFG00000008343.3,ENSCAFT00000013244.3
BMP2K,ENSCAFG00000008858.4,ENSCAFT00000014064.4
AHSA1,ENSCAFG00000017215.3,ENSCAFT00000027264.3
ENSCAFG00000023254-a-2,ENSCAFG00000023254.2,ENSCAFT00000009730.3
RNF17,ENSCAFG00000007418.4,ENSCAFT00000047188.1
CCDC88C,ENSCAFG00000017561.4,ENSCAFT00000027835.3
ENSCAFG00000032153-a-1,ENSCAFG00000032153.1,ENSCAFT00000042786.1
ASB8,ENSCAFG00000009028.2,ENSCAFT00000014345.2
WDR76,ENSCAFG00000013431.4,ENSCAFT00000021308.3
RUNDC3A,ENSCAFG00000014197.3,ENSCAFT00000022541.3
ENSCAFG00000030908-a-1,ENSCAFG00000030908.1,ENSCAFT00000048269.1
SOWAHA,ENSCAFG00000000910.4,ENSCAFT00000001411.4
ENSCAFG00000011014-a-3,ENSCAFG00000011014.3,ENSCAFT00000017529.3
ACVR1C,ENSCAFG00000009269.4,ENSCAFT00000014741.3
CXCL10,ENSCAFG00000008584.3,ENSCAFT00000036612.2
ELMOD1,ENSCAFG00000014676.4,ENSCAFT00000023310.3
CDNF,ENSCAFG00000004706.2,ENSCAFT00000007579.2
ZSCAN22,ENSCAFG00000031654.1,ENSCAFT00000049294.1
ENSCAFG00000028809-a-1,ENSCAFG00000028809.1,ENSCAFT00000046760.1
STX18,ENSCAFG00000015700.4,ENSCAFT00000044059.1
KCNG1,ENSCAFG00000011572.3,ENSCAFT00000018351.3
ZNF135,ENSCAFG00000002372.3,ENSCAFT00000003779.3
CFTR,ENSCAFG00000003429.3,ENSCAFT00000005518.3
ENSCAFG00000030939-a-1,ENSCAFG00000030939.1,ENSCAFT00000050203.1
FAF1,ENSCAFG00000003903.4,ENSCAFT00000006287.3
CARD10,ENSCAFG00000001502.4,ENSCAFT00000002340.3
GAP43,ENSCAFG00000010848.4,ENSCAFT00000017257.4
HERC2,ENSCAFG00000009863.3,ENSCAFT00000015697.3
HK2,ENSCAFG00000008265.3,ENSCAFT00000013192.3
MZB1,ENSCAFG00000005693.3,ENSCAFT00000009181.3
FAM193B,ENSCAFG00000016293.4,ENSCAFT00000035765.2
IL17A,ENSCAFG00000028874.1,ENSCAFT00000049325.1
MAP7D1,ENSCAFG00000023898.4,ENSCAFT00000005570.4
POC1B,ENSCAFG00000006105.4,ENSCAFT00000009886.3
DENND1B,ENSCAFG00000011353.3,ENSCAFT00000018049.3
AMDHD1,ENSCAFG00000006406.3,ENSCAFT00000010343.3
PRKCI,ENSCAFG00000014823.3,ENSCAFT00000023541.3
KRT222,ENSCAFG00000028919.1,ENSCAFT00000047162.1
ENSCAFG00000013548-a-3,ENSCAFG00000013548.3,ENSCAFT00000021487.3
TRAK2,ENSCAFG00000012217.4,ENSCAFT00000019481.3
EIF4EBP1,ENSCAFG00000006154.3,ENSCAFT00000009963.3
CCDC154,ENSCAFG00000030142.1,ENSCAFT00000043733.1
ACVR1,ENSCAFG00000009287.3,ENSCAFT00000014782.3
ENSCAFG00000029669-a-1,ENSCAFG00000029669.1,ENSCAFT00000043682.1
CCDC58,ENSCAFG00000032031.1,ENSCAFT00000044804.1
CLINT1,ENSCAFG00000017344.4,ENSCAFT00000045435.1
ENSCAFG00000029739-a-1,ENSCAFG00000029739.1,ENSCAFT00000045441.1
ENSCAFG00000024944-a-2,ENSCAFG00000024944.2,ENSCAFT00000038575.2
NPY1R,ENSCAFG00000008791.3,ENSCAFT00000013961.3
ENSCAFG00000015320-a-3,ENSCAFG00000015320.3,ENSCAFT00000024323.3
RAD54L,ENSCAFG00000004272.3,ENSCAFT00000006871.3
SVEP1,ENSCAFG00000002928.5,ENSCAFT00000004697.4
ENSCAFG00000031218-a-1,ENSCAFG00000031218.1,ENSCAFT00000045927.1
ENSCAFG00000006102-a-3,ENSCAFG00000006102.3,ENSCAFT00000009879.3
ZFP37,ENSCAFG00000028890.1,ENSCAFT00000044500.1
CRYM,ENSCAFG00000017807.3,ENSCAFT00000028250.3
ENSCAFG00000029706-a-1,ENSCAFG00000029706.1,ENSCAFT00000044122.1
ENSCAFG00000032297-a-1,ENSCAFG00000032297.1,ENSCAFT00000045188.1
ENSCAFG00000023033-a-3,ENSCAFG00000023033.3,ENSCAFT00000009802.4
ENSCAFG00000009917-a-3,ENSCAFG00000009917.3,ENSCAFT00000015781.3
KHDRBS2,ENSCAFG00000002470.3,ENSCAFT00000003891.3
GRID2IP,ENSCAFG00000015751.3,ENSCAFT00000024965.3
PIWIL3,ENSCAFG00000010566.3,ENSCAFT00000016829.3
CCDC148,ENSCAFG00000009318.4,ENSCAFT00000014831.3
ENSCAFG00000019697-a-4,ENSCAFG00000019697.4,ENSCAFT00000046973.1
CDADC1,ENSCAFG00000004421.4,ENSCAFT00000049010.1
ENSCAFG00000006574-a-3,ENSCAFG00000006574.3,ENSCAFT00000010621.3
ENSCAFG00000017708-a-3,ENSCAFG00000017708.3,ENSCAFT00000028088.3
TCP11X2,ENSCAFG00000017771.4,ENSCAFT00000045442.1
AGFG2,ENSCAFG00000014351.4,ENSCAFT00000022807.3
GCM1,ENSCAFG00000002273.2,ENSCAFT00000003568.2
ENSCAFG00000030366-a-1,ENSCAFG00000030366.1,ENSCAFT00000049380.1
CCDC39,ENSCAFG00000011540.2,ENSCAFT00000018319.2
ZNF687,ENSCAFG00000012605.4,ENSCAFT00000020030.3
LAS1L,ENSCAFG00000016570.4,ENSCAFT00000026242.4
MREG,ENSCAFG00000014361.3,ENSCAFT00000035558.2
NPY5R,ENSCAFG00000029438.1,ENSCAFT00000046926.1
ENSCAFG00000003257-a-3,ENSCAFG00000003257.3,ENSCAFT00000005227.3
SCG3,ENSCAFG00000015489.3,ENSCAFT00000024572.3
BRPF1,ENSCAFG00000005408.3,ENSCAFT00000008701.3
NOP14,ENSCAFG00000014730.3,ENSCAFT00000023400.3
GPT,ENSCAFG00000001648.4,ENSCAFT00000002594.3
C8B,ENSCAFG00000018937.2,ENSCAFT00000030078.1
DLGAP3,ENSCAFG00000003602.4,ENSCAFT00000005796.4
ENSCAFG00000028490-a-1,ENSCAFG00000028490.1,ENSCAFT00000035279.2
BAMBI,ENSCAFG00000030262.1,ENSCAFT00000049991.1
FAM13A,ENSCAFG00000009840.3,ENSCAFT00000015628.3
PKP4,ENSCAFG00000009361.4,ENSCAFT00000014902.3
MYH3,ENSCAFG00000023094.2,ENSCAFT00000027824.3
PTPN23,ENSCAFG00000013238.4,ENSCAFT00000021049.3
CAPRIN1,ENSCAFG00000007104.3,ENSCAFT00000011405.3
RNASEH1,ENSCAFG00000003259.4,ENSCAFT00000005229.3
CBLL1,ENSCAFG00000031990.1,ENSCAFT00000048678.1
CRKL,ENSCAFG00000015188.3,ENSCAFT00000024123.3
RAB20,ENSCAFG00000006072.2,ENSCAFT00000009820.2
CDAN1,ENSCAFG00000011174.4,ENSCAFT00000017777.4
ENSCAFG00000015892-a-3,ENSCAFG00000015892.3,ENSCAFT00000025177.3
NAXD,ENSCAFG00000006076.3,ENSCAFT00000009838.3
SNX22,ENSCAFG00000017051.3,ENSCAFT00000026996.3
ENSCAFG00000031181-a-1,ENSCAFG00000031181.1,ENSCAFT00000036966.2
SHROOM1,ENSCAFG00000000914.4,ENSCAFT00000001419.4
